idx,enemy_name,enemy_rank,tier,loc_name,boss_rank,num_gauge_time,num_phys_power,num_phys_mult,num_evade,num_phys_def,num_mag_power,num_mag_def,num_mag_evade,num_mp,ai_starting_address,ai_write_loc,ai_skills,ai_hp_write_loc,ai_hp_mult
322,Triton,boss,4,Twin Tania,48,46,107,16,0,0,24,39,99,18344,d0bbef,"[22,23,30,31,34,35,38,39]","[Fight,Fight,Fire3,Fire3,Fight,Fight,Fight,Flare]",[],[]
322,Triton,boss,4,Necrophobe,49,47,109,16,0,0,24,40,101,18648,d0bbef,"[22,23,30,31,34,35,38,39]","[Fight,Fight,Fire3,Fire3,Fight,Fight,Fight,Flare]",[],[]
323,Neregeid,boss,1,WingRaptor,1,18,8,4,0,0,0,5,15,4032,d0bc1a,"[22,23,26,27,30,31,34,35]","[Fight,Fight,Ice,Ice2,Fight,Fight,Fight,Ice]",[],[]
323,Neregeid,boss,1,Karlabos,2,18,10,4,0,0,1,5,17,4337,d0bc1a,"[22,23,26,27,30,31,34,35]","[Fight,Fight,Ice,Ice2,Fight,Fight,Fight,Ice]",[],[]
323,Neregeid,boss,1,Siren,3,19,12,5,0,0,1,6,18,4641,d0bc1a,"[22,23,26,27,30,31,34,35]","[Fight,Fight,Ice,Ice2,Fight,Fight,Fight,Ice]",[],[]
323,Neregeid,boss,1,Magisa & Forza,4,19,14,5,0,0,2,7,20,4946,d0bc1a,"[22,23,26,27,30,31,34,35]","[Fight,Fight,Ice,Ice2,Fight,Fight,Fight,Ice]",[],[]
323,Neregeid,boss,1,Galura,5,20,16,5,0,0,2,8,22,5250,d0bc1a,"[22,23,26,27,30,31,34,35]","[Fight,Fight,Ice,Ice2,Fight,Fight,Fight,Ice]",[],[]
323,Neregeid,boss,1,LiquiFlame,6,21,18,5,0,0,3,8,24,5555,d0bc1a,"[22,23,26,27,30,31,34,35]","[Fight,Fight,Ice,Ice2,Fight,Fight,Fight,Ice]",[],[]
323,Neregeid,boss,1,Sergeant & DeathClaw,7,21,21,6,0,0,3,9,26,5859,d0bc1a,"[22,23,26,27,30,31,34,35]","[Fight,Fight,Ice,Ice2,Fight,Fight,Fight,Ice]",[],[]
323,Neregeid,boss,1,Ifrit,8,22,23,6,0,0,4,10,27,6164,d0bc1a,"[22,23,26,27,30,31,34,35]","[Fight,Fight,Ice,Ice2,Fight,Fight,Fight,Ice]",[],[]
323,Neregeid,boss,1,Shiva,9,23,25,6,0,0,4,11,29,6468,d0bc1a,"[22,23,26,27,30,31,34,35]","[Fight,Fight,Ice,Ice2,Fight,Fight,Fight,Ice]",[],[]
323,Neregeid,boss,1,Byblos,10,23,27,6,0,0,5,11,31,6773,d0bc1a,"[22,23,26,27,30,31,34,35]","[Fight,Fight,Ice,Ice2,Fight,Fight,Fight,Ice]",[],[]
323,Neregeid,boss,1,Crayclaw,11,24,29,7,0,0,5,12,33,7077,d0bc1a,"[22,23,26,27,30,31,34,35]","[Fight,Fight,Ice,Ice2,Fight,Fight,Fight,Ice]",[],[]
323,Neregeid,boss,1,Sandworm,12,24,31,7,0,0,6,13,35,7382,d0bc1a,"[22,23,26,27,30,31,34,35]","[Fight,Fight,Ice,Ice2,Fight,Fight,Fight,Ice]",[],[]
323,Neregeid,boss,2,AdamanTiMi,13,25,33,7,0,0,6,14,36,7686,d0bc1a,"[22,23,26,27,30,31,34,35]","[Fight,Fight,Ice2,Ice2,Fight,Fight,Fight,Ice2]",[],[]
323,Neregeid,boss,2,Sol Cannon,14,26,35,7,0,0,7,14,38,7991,d0bc1a,"[22,23,26,27,30,31,34,35]","[Fight,Fight,Ice2,Ice2,Fight,Fight,Fight,Ice2]",[],[]
323,Neregeid,boss,2,ArchaeAvis,15,26,37,8,0,0,7,15,40,8295,d0bc1a,"[22,23,26,27,30,31,34,35]","[Fight,Fight,Ice2,Ice2,Fight,Fight,Fight,Ice2]",[],[]
323,Neregeid,boss,2,Chim.Brain,16,27,39,8,0,0,8,16,42,8600,d0bc1a,"[22,23,26,27,30,31,34,35]","[Fight,Fight,Ice2,Ice2,Fight,Fight,Fight,Ice2]",[],[]
323,Neregeid,boss,2,Puroboros,17,27,41,8,0,0,8,16,44,8904,d0bc1a,"[22,23,26,27,30,31,34,35]","[Fight,Fight,Ice2,Ice2,Fight,Fight,Fight,Ice2]",[],[]
323,Neregeid,boss,2,Titan,18,28,43,8,0,0,9,17,45,9209,d0bc1a,"[22,23,26,27,30,31,34,35]","[Fight,Fight,Ice2,Ice2,Fight,Fight,Fight,Ice2]",[],[]
323,Neregeid,boss,2,Gilgamesh 1,19,29,46,9,0,0,9,18,47,9513,d0bc1a,"[22,23,26,27,30,31,34,35]","[Fight,Fight,Ice2,Ice2,Fight,Fight,Fight,Ice2]",[],[]
323,Neregeid,boss,2,Gilgamesh 2,20,29,48,9,0,0,10,19,49,9818,d0bc1a,"[22,23,26,27,30,31,34,35]","[Fight,Fight,Ice2,Ice2,Fight,Fight,Fight,Ice2]",[],[]
323,Neregeid,boss,2,Tyrasaurus,21,30,50,9,0,0,10,19,51,10122,d0bc1a,"[22,23,26,27,30,31,34,35]","[Fight,Fight,Ice2,Ice2,Fight,Fight,Fight,Ice2]",[],[]
323,Neregeid,boss,2,Abductor,22,30,52,9,0,0,11,20,53,10427,d0bc1a,"[22,23,26,27,30,31,34,35]","[Fight,Fight,Ice2,Ice2,Fight,Fight,Fight,Ice2]",[],[]
323,Neregeid,boss,2,HiryuuPlant,23,31,54,10,0,0,11,21,54,10731,d0bc1a,"[22,23,26,27,30,31,34,35]","[Fight,Fight,Ice2,Ice2,Fight,Fight,Fight,Ice2]",[],[]
323,Neregeid,boss,2,Gilgamesh 3 & Enkidou,24,32,56,10,0,0,12,22,56,11036,d0bc1a,"[22,23,26,27,30,31,34,35]","[Fight,Fight,Ice2,Ice2,Fight,Fight,Fight,Ice2]",[],[]
323,Neregeid,boss,3,Atmos,25,32,58,10,0,0,12,22,58,11340,d0bc1a,"[22,23,26,27,30,31,34,35]","[Fight,Fight,Snowstorm,Ice3,Fight,Fight,Fight,Ice3]",[],[]
323,Neregeid,boss,3,Guardians,26,33,60,10,0,0,13,23,60,11645,d0bc1a,"[22,23,26,27,30,31,34,35]","[Fight,Fight,Snowstorm,Ice3,Fight,Fight,Fight,Ice3]",[],[]
323,Neregeid,boss,3,Carbunkle,27,34,62,11,0,0,13,24,61,11949,d0bc1a,"[22,23,26,27,30,31,34,35]","[Fight,Fight,Snowstorm,Ice3,Fight,Fight,Fight,Ice3]",[],[]
323,Neregeid,boss,3,Gilgamesh 4,28,34,64,11,0,0,14,25,63,12254,d0bc1a,"[22,23,26,27,30,31,34,35]","[Fight,Fight,Snowstorm,Ice3,Fight,Fight,Fight,Ice3]",[],[]
323,Neregeid,boss,3,Antlion,29,35,66,11,0,0,14,25,65,12558,d0bc1a,"[22,23,26,27,30,31,34,35]","[Fight,Fight,Snowstorm,Ice3,Fight,Fight,Fight,Ice3]",[],[]
323,Neregeid,boss,3,Gargoyles,30,35,68,11,0,0,15,26,67,12863,d0bc1a,"[22,23,26,27,30,31,34,35]","[Fight,Fight,Snowstorm,Ice3,Fight,Fight,Fight,Ice3]",[],[]
323,Neregeid,boss,3,Ramuh,31,36,71,12,0,0,15,27,69,13167,d0bc1a,"[22,23,26,27,30,31,34,35]","[Fight,Fight,Snowstorm,Ice3,Fight,Fight,Fight,Ice3]",[],[]
323,Neregeid,boss,3,Shoat,32,37,73,12,0,0,16,28,70,13472,d0bc1a,"[22,23,26,27,30,31,34,35]","[Fight,Fight,Snowstorm,Ice3,Fight,Fight,Fight,Ice3]",[],[]
323,Neregeid,boss,3,Golem,33,37,75,12,0,0,16,28,72,13776,d0bc1a,"[22,23,26,27,30,31,34,35]","[Fight,Fight,Snowstorm,Ice3,Fight,Fight,Fight,Ice3]",[],[]
323,Neregeid,boss,3,Merugene,34,38,77,12,0,0,17,29,74,14081,d0bc1a,"[22,23,26,27,30,31,34,35]","[Fight,Fight,Snowstorm,Ice3,Fight,Fight,Fight,Ice3]",[],[]
323,Neregeid,boss,3,Stalker,35,38,79,13,0,0,17,30,76,14385,d0bc1a,"[22,23,26,27,30,31,34,35]","[Fight,Fight,Snowstorm,Ice3,Fight,Fight,Fight,Ice3]",[],[]
323,Neregeid,boss,3,Odin,36,39,81,13,0,0,18,30,78,14690,d0bc1a,"[22,23,26,27,30,31,34,35]","[Fight,Fight,Snowstorm,Ice3,Fight,Fight,Fight,Ice3]",[],[]
323,Neregeid,boss,3,"Triton, Neregeid & Phobos",37,40,83,13,0,0,18,31,79,14994,d0bc1a,"[22,23,26,27,30,31,34,35]","[Fight,Fight,Snowstorm,Ice3,Fight,Fight,Fight,Ice3]",[],[]
323,Neregeid,boss,3,Omniscient,38,40,85,13,0,0,19,32,81,15299,d0bc1a,"[22,23,26,27,30,31,34,35]","[Fight,Fight,Snowstorm,Ice3,Fight,Fight,Fight,Ice3]",[],[]
323,Neregeid,boss,3,Minotauros,39,41,87,14,0,0,19,33,83,15603,d0bc1a,"[22,23,26,27,30,31,34,35]","[Fight,Fight,Snowstorm,Ice3,Fight,Fight,Fight,Ice3]",[],[]
323,Neregeid,boss,3,Leviathan,40,41,89,14,0,0,20,33,85,15908,d0bc1a,"[22,23,26,27,30,31,34,35]","[Fight,Fight,Snowstorm,Ice3,Fight,Fight,Fight,Ice3]",[],[]
323,Neregeid,boss,3,GoGo,41,42,91,14,0,0,20,34,87,16212,d0bc1a,"[22,23,26,27,30,31,34,35]","[Fight,Fight,Snowstorm,Ice3,Fight,Fight,Fight,Ice3]",[],[]
323,Neregeid,boss,3,Bahamut,42,43,93,14,0,0,21,35,88,16517,d0bc1a,"[22,23,26,27,30,31,34,35]","[Fight,Fight,Snowstorm,Ice3,Fight,Fight,Fight,Ice3]",[],[]
323,Neregeid,boss,4,Calofisteri,43,43,96,15,0,0,21,36,90,16821,d0bc1a,"[22,23,26,27,30,31,34,35]","[Fight,Fight,TidalWave,Snowstorm,Fight,Fight,Fight,Ice3]",[],[]
323,Neregeid,boss,4,Apanda,44,44,98,15,0,0,22,36,92,17126,d0bc1a,"[22,23,26,27,30,31,34,35]","[Fight,Fight,TidalWave,Snowstorm,Fight,Fight,Fight,Ice3]",[],[]
323,Neregeid,boss,4,Apocalypse,45,45,100,15,0,0,22,37,94,17430,d0bc1a,"[22,23,26,27,30,31,34,35]","[Fight,Fight,TidalWave,Snowstorm,Fight,Fight,Fight,Ice3]",[],[]
323,Neregeid,boss,4,Catastroph,46,45,102,15,0,0,23,38,96,17735,d0bc1a,"[22,23,26,27,30,31,34,35]","[Fight,Fight,TidalWave,Snowstorm,Fight,Fight,Fight,Ice3]",[],[]
323,Neregeid,boss,4,Halicarnaso,47,46,104,16,0,0,23,39,97,18039,d0bc1a,"[22,23,26,27,30,31,34,35]","[Fight,Fight,TidalWave,Snowstorm,Fight,Fight,Fight,Ice3]",[],[]
323,Neregeid,boss,4,Twin Tania,48,46,106,16,0,0,24,39,99,18344,d0bc1a,"[22,23,26,27,30,31,34,35]","[Fight,Fight,TidalWave,Snowstorm,Fight,Fight,Fight,Ice3]",[],[]
323,Neregeid,boss,4,Necrophobe,49,47,108,16,0,0,24,40,101,18648,d0bc1a,"[22,23,26,27,30,31,34,35]","[Fight,Fight,TidalWave,Snowstorm,Fight,Fight,Fight,Ice3]",[],[]
324,Phobos,boss,1,WingRaptor,1,18,8,4,0,0,0,5,15,4032,d0bc41,"[22,23,30,31,34,35,38,39]","[Fight,Fight,Venom,Sleep,Fight,Fight,Fight,Bio]",[],[]
324,Phobos,boss,1,Karlabos,2,18,10,4,0,0,1,5,17,4337,d0bc41,"[22,23,30,31,34,35,38,39]","[Fight,Fight,Venom,Sleep,Fight,Fight,Fight,Bio]",[],[]
324,Phobos,boss,1,Siren,3,19,12,5,0,0,1,6,18,4641,d0bc41,"[22,23,30,31,34,35,38,39]","[Fight,Fight,Venom,Sleep,Fight,Fight,Fight,Bio]",[],[]
324,Phobos,boss,1,Magisa & Forza,4,19,14,5,0,0,2,7,20,4946,d0bc41,"[22,23,30,31,34,35,38,39]","[Fight,Fight,Venom,Sleep,Fight,Fight,Fight,Bio]",[],[]
324,Phobos,boss,1,Galura,5,20,17,5,0,0,2,8,22,5250,d0bc41,"[22,23,30,31,34,35,38,39]","[Fight,Fight,Venom,Sleep,Fight,Fight,Fight,Bio]",[],[]
324,Phobos,boss,1,LiquiFlame,6,21,19,5,0,0,3,8,24,5555,d0bc41,"[22,23,30,31,34,35,38,39]","[Fight,Fight,Venom,Sleep,Fight,Fight,Fight,Bio]",[],[]
324,Phobos,boss,1,Sergeant & DeathClaw,7,21,21,6,0,0,3,9,26,5859,d0bc41,"[22,23,30,31,34,35,38,39]","[Fight,Fight,Venom,Sleep,Fight,Fight,Fight,Bio]",[],[]
324,Phobos,boss,1,Ifrit,8,22,23,6,0,0,4,10,27,6164,d0bc41,"[22,23,30,31,34,35,38,39]","[Fight,Fight,Venom,Sleep,Fight,Fight,Fight,Bio]",[],[]
324,Phobos,boss,1,Shiva,9,23,25,6,0,0,4,11,29,6468,d0bc41,"[22,23,30,31,34,35,38,39]","[Fight,Fight,Venom,Sleep,Fight,Fight,Fight,Bio]",[],[]
324,Phobos,boss,1,Byblos,10,23,27,6,0,0,5,11,31,6773,d0bc41,"[22,23,30,31,34,35,38,39]","[Fight,Fight,Venom,Sleep,Fight,Fight,Fight,Bio]",[],[]
324,Phobos,boss,1,Crayclaw,11,24,29,7,0,0,5,12,33,7077,d0bc41,"[22,23,30,31,34,35,38,39]","[Fight,Fight,Venom,Sleep,Fight,Fight,Fight,Bio]",[],[]
324,Phobos,boss,1,Sandworm,12,24,31,7,0,0,6,13,35,7382,d0bc41,"[22,23,30,31,34,35,38,39]","[Fight,Fight,Venom,Sleep,Fight,Fight,Fight,Bio]",[],[]
324,Phobos,boss,2,AdamanTiMi,13,25,33,7,0,0,6,14,36,7686,d0bc41,"[22,23,30,31,34,35,38,39]","[Fight,Fight,Venom,Sleep,Fight,Fight,Fight,Bio]",[],[]
324,Phobos,boss,2,Sol Cannon,14,26,35,7,0,0,7,14,38,7991,d0bc41,"[22,23,30,31,34,35,38,39]","[Fight,Fight,Venom,Sleep,Fight,Fight,Fight,Bio]",[],[]
324,Phobos,boss,2,ArchaeAvis,15,26,38,8,0,0,7,15,40,8295,d0bc41,"[22,23,30,31,34,35,38,39]","[Fight,Fight,Venom,Sleep,Fight,Fight,Fight,Bio]",[],[]
324,Phobos,boss,2,Chim.Brain,16,27,40,8,0,0,8,16,42,8600,d0bc41,"[22,23,30,31,34,35,38,39]","[Fight,Fight,Venom,Sleep,Fight,Fight,Fight,Bio]",[],[]
324,Phobos,boss,2,Puroboros,17,27,42,8,0,0,8,16,44,8904,d0bc41,"[22,23,30,31,34,35,38,39]","[Fight,Fight,Venom,Sleep,Fight,Fight,Fight,Bio]",[],[]
324,Phobos,boss,2,Titan,18,28,44,8,0,0,9,17,45,9209,d0bc41,"[22,23,30,31,34,35,38,39]","[Fight,Fight,Venom,Sleep,Fight,Fight,Fight,Bio]",[],[]
324,Phobos,boss,2,Gilgamesh 1,19,29,46,9,0,0,9,18,47,9513,d0bc41,"[22,23,30,31,34,35,38,39]","[Fight,Fight,Venom,Sleep,Fight,Fight,Fight,Bio]",[],[]
324,Phobos,boss,2,Gilgamesh 2,20,29,48,9,0,0,10,19,49,9818,d0bc41,"[22,23,30,31,34,35,38,39]","[Fight,Fight,Venom,Sleep,Fight,Fight,Fight,Bio]",[],[]
324,Phobos,boss,2,Tyrasaurus,21,30,50,9,0,0,10,19,51,10122,d0bc41,"[22,23,30,31,34,35,38,39]","[Fight,Fight,Venom,Sleep,Fight,Fight,Fight,Bio]",[],[]
324,Phobos,boss,2,Abductor,22,30,52,9,0,0,11,20,53,10427,d0bc41,"[22,23,30,31,34,35,38,39]","[Fight,Fight,Venom,Sleep,Fight,Fight,Fight,Bio]",[],[]
324,Phobos,boss,2,HiryuuPlant,23,31,54,10,0,0,11,21,54,10731,d0bc41,"[22,23,30,31,34,35,38,39]","[Fight,Fight,Venom,Sleep,Fight,Fight,Fight,Bio]",[],[]
324,Phobos,boss,2,Gilgamesh 3 & Enkidou,24,32,56,10,0,0,12,22,56,11036,d0bc41,"[22,23,30,31,34,35,38,39]","[Fight,Fight,Venom,Sleep,Fight,Fight,Fight,Bio]",[],[]
324,Phobos,boss,3,Atmos,25,32,59,10,0,0,12,22,58,11340,d0bc41,"[22,23,30,31,34,35,38,39]","[Fight,Fight,Bio,Bio,Fight,Fight,Fight,Bio]",[],[]
324,Phobos,boss,3,Guardians,26,33,61,10,0,0,13,23,60,11645,d0bc41,"[22,23,30,31,34,35,38,39]","[Fight,Fight,Bio,Bio,Fight,Fight,Fight,Bio]",[],[]
324,Phobos,boss,3,Carbunkle,27,34,63,11,0,0,13,24,61,11949,d0bc41,"[22,23,30,31,34,35,38,39]","[Fight,Fight,Bio,Bio,Fight,Fight,Fight,Bio]",[],[]
324,Phobos,boss,3,Gilgamesh 4,28,34,65,11,0,0,14,25,63,12254,d0bc41,"[22,23,30,31,34,35,38,39]","[Fight,Fight,Bio,Bio,Fight,Fight,Fight,Bio]",[],[]
324,Phobos,boss,3,Antlion,29,35,67,11,0,0,14,25,65,12558,d0bc41,"[22,23,30,31,34,35,38,39]","[Fight,Fight,Bio,Bio,Fight,Fight,Fight,Bio]",[],[]
324,Phobos,boss,3,Gargoyles,30,35,69,11,0,0,15,26,67,12863,d0bc41,"[22,23,30,31,34,35,38,39]","[Fight,Fight,Bio,Bio,Fight,Fight,Fight,Bio]",[],[]
324,Phobos,boss,3,Ramuh,31,36,71,12,0,0,15,27,69,13167,d0bc41,"[22,23,30,31,34,35,38,39]","[Fight,Fight,Bio,Bio,Fight,Fight,Fight,Bio]",[],[]
324,Phobos,boss,3,Shoat,32,37,73,12,0,0,16,28,70,13472,d0bc41,"[22,23,30,31,34,35,38,39]","[Fight,Fight,Bio,Bio,Fight,Fight,Fight,Bio]",[],[]
324,Phobos,boss,3,Golem,33,37,75,12,0,0,16,28,72,13776,d0bc41,"[22,23,30,31,34,35,38,39]","[Fight,Fight,Bio,Bio,Fight,Fight,Fight,Bio]",[],[]
324,Phobos,boss,3,Merugene,34,38,77,12,0,0,17,29,74,14081,d0bc41,"[22,23,30,31,34,35,38,39]","[Fight,Fight,Bio,Bio,Fight,Fight,Fight,Bio]",[],[]
324,Phobos,boss,3,Stalker,35,38,80,13,0,0,17,30,76,14385,d0bc41,"[22,23,30,31,34,35,38,39]","[Fight,Fight,Bio,Bio,Fight,Fight,Fight,Bio]",[],[]
324,Phobos,boss,3,Odin,36,39,82,13,0,0,18,30,78,14690,d0bc41,"[22,23,30,31,34,35,38,39]","[Fight,Fight,Bio,Bio,Fight,Fight,Fight,Bio]",[],[]
324,Phobos,boss,3,"Triton, Neregeid & Phobos",37,40,84,13,0,0,18,31,79,14994,d0bc41,"[22,23,30,31,34,35,38,39]","[Fight,Fight,Bio,Bio,Fight,Fight,Fight,Bio]",[],[]
324,Phobos,boss,3,Omniscient,38,40,86,13,0,0,19,32,81,15299,d0bc41,"[22,23,30,31,34,35,38,39]","[Fight,Fight,Bio,Bio,Fight,Fight,Fight,Bio]",[],[]
324,Phobos,boss,3,Minotauros,39,41,88,14,0,0,19,33,83,15603,d0bc41,"[22,23,30,31,34,35,38,39]","[Fight,Fight,Bio,Bio,Fight,Fight,Fight,Bio]",[],[]
324,Phobos,boss,3,Leviathan,40,41,90,14,0,0,20,33,85,15908,d0bc41,"[22,23,30,31,34,35,38,39]","[Fight,Fight,Bio,Bio,Fight,Fight,Fight,Bio]",[],[]
324,Phobos,boss,3,GoGo,41,42,92,14,0,0,20,34,87,16212,d0bc41,"[22,23,30,31,34,35,38,39]","[Fight,Fight,Bio,Bio,Fight,Fight,Fight,Bio]",[],[]
324,Phobos,boss,3,Bahamut,42,43,94,14,0,0,21,35,88,16517,d0bc41,"[22,23,30,31,34,35,38,39]","[Fight,Fight,Bio,Bio,Fight,Fight,Fight,Bio]",[],[]
324,Phobos,boss,4,Calofisteri,43,43,96,15,0,0,21,36,90,16821,d0bc41,"[22,23,30,31,34,35,38,39]","[Fight,Fight,Bio,Bio,Fight,Fight,Fight,Holy]",[],[]
324,Phobos,boss,4,Apanda,44,44,98,15,0,0,22,36,92,17126,d0bc41,"[22,23,30,31,34,35,38,39]","[Fight,Fight,Bio,Bio,Fight,Fight,Fight,Holy]",[],[]
324,Phobos,boss,4,Apocalypse,45,45,101,15,0,0,22,37,94,17430,d0bc41,"[22,23,30,31,34,35,38,39]","[Fight,Fight,Bio,Bio,Fight,Fight,Fight,Holy]",[],[]
324,Phobos,boss,4,Catastroph,46,45,103,15,0,0,23,38,96,17735,d0bc41,"[22,23,30,31,34,35,38,39]","[Fight,Fight,Bio,Bio,Fight,Fight,Fight,Holy]",[],[]
324,Phobos,boss,4,Halicarnaso,47,46,105,16,0,0,23,39,97,18039,d0bc41,"[22,23,30,31,34,35,38,39]","[Fight,Fight,Bio,Bio,Fight,Fight,Fight,Holy]",[],[]
324,Phobos,boss,4,Twin Tania,48,46,107,16,0,0,24,39,99,18344,d0bc41,"[22,23,30,31,34,35,38,39]","[Fight,Fight,Bio,Bio,Fight,Fight,Fight,Holy]",[],[]
324,Phobos,boss,4,Necrophobe,49,47,109,16,0,0,24,40,101,18648,d0bc41,"[22,23,30,31,34,35,38,39]","[Fight,Fight,Bio,Bio,Fight,Fight,Fight,Holy]",[],[]
325,Omniscient,boss,1,WingRaptor,1,25,41,10,0,0,3,2,0,12097,d0bc6c,"[6,7,8,16,17,21,32,37,40,41]","[Bolt2,Fire2,Ice2,Cure,Fire,Ice,Cure,Fire,Bolt,Ice]",[2],[0.24]
325,Omniscient,boss,1,Karlabos,2,25,44,11,0,0,4,3,0,13010,d0bc6c,"[6,7,8,16,17,21,32,37,40,41]","[Bolt2,Fire2,Ice2,Cure,Fire,Ice,Cure,Fire,Bolt,Ice]",[2],[0.24]
325,Omniscient,boss,1,Siren,3,26,47,11,0,0,5,3,0,13924,d0bc6c,"[6,7,8,16,17,21,32,37,40,41]","[Bolt2,Fire2,Ice2,Cure,Fire,Ice,Cure,Fire,Bolt,Ice]",[2],[0.24]
325,Omniscient,boss,1,Magisa & Forza,4,27,50,12,0,0,7,3,0,14837,d0bc6c,"[6,7,8,16,17,21,32,37,40,41]","[Bolt2,Fire2,Ice2,Cure,Fire,Ice,Cure,Fire,Bolt,Ice]",[2],[0.24]
325,Omniscient,boss,1,Galura,5,27,53,12,0,0,8,3,0,15751,d0bc6c,"[6,7,8,16,17,21,32,37,40,41]","[Bolt2,Fire2,Ice2,Cure,Fire,Ice,Cure,Fire,Bolt,Ice]",[2],[0.24]
325,Omniscient,boss,1,LiquiFlame,6,28,56,13,0,0,9,4,0,16664,d0bc6c,"[6,7,8,16,17,21,32,37,40,41]","[Bolt2,Fire2,Ice2,Cure,Fire,Ice,Cure,Fire,Bolt,Ice]",[2],[0.24]
325,Omniscient,boss,1,Sergeant & DeathClaw,7,29,59,13,0,0,10,4,0,17578,d0bc6c,"[6,7,8,16,17,21,32,37,40,41]","[Bolt2,Fire2,Ice2,Cure,Fire,Ice,Cure,Fire,Bolt,Ice]",[2],[0.24]
325,Omniscient,boss,1,Ifrit,8,29,62,13,0,0,11,4,0,18492,d0bc6c,"[6,7,8,16,17,21,32,37,40,41]","[Bolt2,Fire2,Ice2,Cure,Fire,Ice,Cure,Fire,Bolt,Ice]",[2],[0.24]
325,Omniscient,boss,1,Shiva,9,30,65,14,0,0,12,5,0,19405,d0bc6c,"[6,7,8,16,17,21,32,37,40,41]","[Bolt2,Fire2,Ice2,Cure,Fire,Ice,Cure,Fire,Bolt,Ice]",[2],[0.24]
325,Omniscient,boss,1,Byblos,10,31,68,14,0,0,14,5,0,20319,d0bc6c,"[6,7,8,16,17,21,32,37,40,41]","[Bolt2,Fire2,Ice2,Cure,Fire,Ice,Cure,Fire,Bolt,Ice]",[2],[0.24]
325,Omniscient,boss,1,Crayclaw,11,31,71,15,0,0,15,5,0,21232,d0bc6c,"[6,7,8,16,17,21,32,37,40,41]","[Bolt2,Fire2,Ice2,Cure,Fire,Ice,Cure,Fire,Bolt,Ice]",[2],[0.24]
325,Omniscient,boss,1,Sandworm,12,32,74,15,0,0,16,5,0,22146,d0bc6c,"[6,7,8,16,17,21,32,37,40,41]","[Bolt2,Fire2,Ice2,Cure,Fire,Ice,Cure,Fire,Bolt,Ice]",[2],[0.24]
325,Omniscient,boss,2,AdamanTiMi,13,33,78,16,0,0,17,6,0,23059,d0bc6c,"[6,7,8,16,17,21,32,37,40,41]","[Bolt2,Fire2,Ice2,Cure,Fire,Ice,Cure2,Fire2,Bolt2,Ice2]",[2],[0.24]
325,Omniscient,boss,2,Sol Cannon,14,33,81,16,0,0,18,6,0,23973,d0bc6c,"[6,7,8,16,17,21,32,37,40,41]","[Bolt2,Fire2,Ice2,Cure,Fire,Ice,Cure2,Fire2,Bolt2,Ice2]",[2],[0.24]
325,Omniscient,boss,2,ArchaeAvis,15,34,84,16,0,0,19,6,0,24887,d0bc6c,"[6,7,8,16,17,21,32,37,40,41]","[Bolt2,Fire2,Ice2,Cure,Fire,Ice,Cure2,Fire2,Bolt2,Ice2]",[2],[0.24]
325,Omniscient,boss,2,Chim.Brain,16,35,87,17,0,0,21,7,0,25800,d0bc6c,"[6,7,8,16,17,21,32,37,40,41]","[Bolt2,Fire2,Ice2,Cure,Fire,Ice,Cure2,Fire2,Bolt2,Ice2]",[2],[0.24]
325,Omniscient,boss,2,Puroboros,17,35,90,17,0,0,22,7,0,26714,d0bc6c,"[6,7,8,16,17,21,32,37,40,41]","[Bolt2,Fire2,Ice2,Cure,Fire,Ice,Cure2,Fire2,Bolt2,Ice2]",[2],[0.24]
325,Omniscient,boss,2,Titan,18,36,93,18,0,0,23,7,0,27627,d0bc6c,"[6,7,8,16,17,21,32,37,40,41]","[Bolt2,Fire2,Ice2,Cure,Fire,Ice,Cure2,Fire2,Bolt2,Ice2]",[2],[0.24]
325,Omniscient,boss,2,Gilgamesh 1,19,37,96,18,0,0,24,7,0,28541,d0bc6c,"[6,7,8,16,17,21,32,37,40,41]","[Bolt2,Fire2,Ice2,Cure,Fire,Ice,Cure2,Fire2,Bolt2,Ice2]",[2],[0.24]
325,Omniscient,boss,2,Gilgamesh 2,20,37,99,19,0,0,25,8,0,29454,d0bc6c,"[6,7,8,16,17,21,32,37,40,41]","[Bolt2,Fire2,Ice2,Cure,Fire,Ice,Cure2,Fire2,Bolt2,Ice2]",[2],[0.24]
325,Omniscient,boss,2,Tyrasaurus,21,38,102,19,0,0,26,8,0,30368,d0bc6c,"[6,7,8,16,17,21,32,37,40,41]","[Bolt2,Fire2,Ice2,Cure,Fire,Ice,Cure2,Fire2,Bolt2,Ice2]",[2],[0.24]
325,Omniscient,boss,2,Abductor,22,39,105,19,0,0,28,8,0,31282,d0bc6c,"[6,7,8,16,17,21,32,37,40,41]","[Bolt2,Fire2,Ice2,Cure,Fire,Ice,Cure2,Fire2,Bolt2,Ice2]",[2],[0.24]
325,Omniscient,boss,2,HiryuuPlant,23,39,108,20,0,0,29,9,0,32195,d0bc6c,"[6,7,8,16,17,21,32,37,40,41]","[Bolt2,Fire2,Ice2,Cure,Fire,Ice,Cure2,Fire2,Bolt2,Ice2]",[2],[0.24]
325,Omniscient,boss,2,Gilgamesh 3 & Enkidou,24,40,111,20,0,0,30,9,0,33109,d0bc6c,"[6,7,8,16,17,21,32,37,40,41]","[Bolt2,Fire2,Ice2,Cure,Fire,Ice,Cure2,Fire2,Bolt2,Ice2]",[2],[0.24]
